timestamp,market_trend,market_breadth,market_cycle,market_volatility,y_continuous,y_binary
2018-05-08,-1.9860064929564647,-2.00798522501627,-1.8890849406395496,-0.8274325377775239,0.0,0
2018-05-09,-1.9265592881118037,-1.9551137407542287,-1.5877574696188292,-0.7826840925006298,0.0,0
2018-05-10,-1.791594599215529,-1.8202131996331925,-1.6079030740228308,-0.5182798605710923,0.0,0
2018-05-11,-2.096008260332194,-2.3549752649503377,-1.3748729149465762,-0.243240196394094,0.0,0
2018-05-14,-1.839607849051217,-1.956565531839103,-1.2041784968004172,-0.5427056246894149,0.0,0
2018-05-15,-1.5633528730920565,-1.8250329866381148,-0.214032346871856,-0.3361343205999255,0.0,0
2018-05-16,-1.366059473456938,-1.3792239010316358,-0.0165470918211001,-0.1892266301990644,0.0,0
2018-05-17,-1.4753180164490394,-1.6718020246053402,0.0333026818749366,-0.0205662078209403,0.0,0
2018-05-18,-1.557981951012092,-1.4760440392358405,0.3005010576846615,-0.0376316727110123,0.0,0
2018-05-21,-1.4854274598969397,-1.6017168977411227,0.4320968331921634,-0.028237728198611,0.0,0
2018-05-22,-1.6628514251534567,-1.87256656718495,0.1506283365233099,0.1734045115500647,0.0,0
2018-05-23,-2.2314712067720137,-2.412817731919394,-0.6359949785820908,0.002770172075399,0.0,0
2018-05-24,-1.9848263590918445,-2.109019496493778,-0.4026905499858718,-0.8772084088881076,0.0,0
2018-05-25,-2.0579539845189827,-2.2532123527147654,-0.1703761519280975,-0.5875435368498573,0.0,0
2018-05-28,-2.3334207514260155,-2.318036037516228,-0.7072032092400836,-0.5460642780660766,1.0,1
2018-05-29,-2.4843108135317697,-2.285148801567978,-1.950603055390987,-0.853826242521409,1.0,1
2018-05-30,-2.3282088350538745,-2.2544160539943654,-1.704052415288858,-2.1371063522098246,1.0,1
2018-05-31,-2.3507825746325173,-2.2224336643192264,-1.6397982139392966,-1.9597537924734123,1.0,1
2018-06-01,-1.8429695286291556,-2.156302418333204,-1.2071528029453291,-1.6286933509721755,1.0,1
2018-06-04,-1.523279976435987,-1.904120999650376,-0.9851176835732468,-1.3888052739513892,1.0,1
2018-06-05,-1.0413092437782967,-1.258379043421495,-0.6327649429132846,-1.073368789686713,1.0,1
2018-06-06,-0.6807128330501857,-1.112446913998184,0.3154927966554853,-0.9608726172057438,1.0,1
2018-06-07,-0.3498823400163132,-0.9112727079573458,0.5081172439334866,-0.7848338107397131,1.0,1
2018-06-08,-0.2533610231432929,-0.774167161496683,0.7988830271478182,-0.6242268909059877,1.0,1
2018-06-11,-0.2510760256990383,-0.8786564947855188,0.9599104439457772,-0.326732443857255,0.0,0
2018-06-12,-0.3007636990794836,-0.9215540210778732,1.4911410672689664,-0.0828245248333811,0.0,0
2018-06-13,-0.6723553408217448,-1.4342293289421388,1.2335393530070684,0.0588357420885193,0.0,0
2018-06-14,-0.5067577837929378,-1.1683317706619978,1.5309519864729857,-0.289092732317375,0.0,0
2018-06-15,-0.5592048583352471,-1.204153101653895,1.525027042789899,-0.0767358245593582,0.0,0
2018-06-18,-0.5604357117865686,-1.4137147423783798,1.4790876955451342,0.0512184869501817,0.0,0
2018-06-19,-1.0503895350905157,-1.6688104457390758,1.471974115558213,0.2231297251845679,0.0,0
2018-06-20,-1.5853964965334206,-2.0557656675632385,0.492598251199136,-0.3959745684101362,0.0,0
2018-06-21,-1.210102415416208,-1.7293542692981942,0.2611185087709684,-1.0144450436463246,0.0,0
2018-06-22,-1.3835651186224096,-1.7911246316437544,-0.0061475237976972,-0.7879581674963342,0.0,0
2018-06-25,-1.0548446150449362,-1.470168553404105,0.3497325688325753,-0.7483616274808098,0.0,0
2018-06-26,-0.8165651533806022,-1.3273671587799651,0.4540117213525794,-0.5341143441856767,0.0,0
2018-06-27,-0.8462143714140022,-1.4611493598959622,-0.0904345752506759,-0.2950820989003637,0.0,0
2018-06-28,-0.9387558135643218,-1.6436446421423831,-0.1721629757238177,-0.1039945247418945,0.0,0
2018-06-29,-1.2090332493258733,-1.76170785029427,-1.1569235022438185,-0.0298529261162677,0.0,0
2018-07-02,-1.139810759027529,-1.6584385706606648,-1.0460986385121616,-0.247858659866223,0.0,0
2018-07-03,-1.5528745505602282,-1.7652994021119228,-1.3520384900353326,0.0401291691853094,0.0,0
2018-07-04,-2.1209953564917097,-1.9330902174271432,-1.476239776345976,-0.4682376509992341,0.0,0
2018-07-05,-1.8287416208558755,-1.918680482812149,-1.4030587760155533,-1.2374932427165497,0.0,0
2018-07-06,-2.1241672579602056,-1.9036283275524517,-1.6689828852562818,-0.8388938607208432,0.0,0
2018-07-09,-1.58511916058255,-1.88982143009692,-1.6009433258921495,-1.0918701109472644,0.0,0
2018-07-10,-1.5577688253426067,-1.8754252506672944,-1.4990813647709187,-0.9304447614571258,0.0,0
2018-07-11,-1.4649384967018562,-1.8613663139479533,-0.9596454293949892,-0.6096269915167296,1.0,1
2018-07-12,-1.7892899309785195,-1.8423545903364156,-1.2354138365027658,-0.2509577912868538,1.0,1
2018-07-13,-1.5423697461229753,-1.750661295298408,-1.0346658261592263,-0.6583213716690982,1.0,1
2018-07-16,-1.18050512532914,-1.6429805017451582,-1.1081311000608918,-0.3341696464731779,1.0,1
2018-07-17,-0.9624656465257064,-1.642544284826991,-0.370955925161792,-0.185707195481317,1.0,1
2018-07-18,-0.6146897151138094,-1.593644505434642,0.5804365240427948,0.0493248088586621,1.0,1
2018-07-19,-0.045014464043666,-1.1025781895676288,0.909291024754556,0.1233444760634896,1.0,1
2018-07-20,0.0982582893014102,-0.9727668386478892,1.2803967763976327,-0.0346082393440523,1.0,1
2018-07-23,0.0756389214842724,-0.9459399496460306,1.1209219341604093,0.1937063598151357,1.0,1
2018-07-24,0.173850089768014,-0.9195222535411284,1.1930995014089647,0.3780849206723592,1.0,1
2018-07-25,0.1494206899114823,-0.9420715189978488,1.0362240994868832,0.5720668806809537,1.0,1
2018-07-26,0.1659995907396579,-1.0114903819454102,1.4249588538666187,0.6975327566354219,1.0,1
2018-07-27,0.1207457628274638,-0.8378812717701709,1.501634286731595,0.8596463398126093,1.0,1
2018-07-30,0.4187781220129775,-0.5734034785129745,1.412725450024397,0.9049206958008884,1.0,1
2018-07-31,0.721889196426118,-0.4591386579949417,1.2396974307455044,0.8334683378085906,1.0,1
2018-08-01,0.7939046383302429,-0.2500429190772216,1.5268507147252075,0.7604293297244897,1.0,1
2018-08-02,0.7071519216736515,-0.4309669341180393,1.304204556889743,0.8860615128545631,1.0,1
2018-08-03,0.6881778109136465,-0.3671464721063867,1.3559590546739866,0.9058859371135796,1.0,1
2018-08-06,0.7337013148356385,-0.352799724636084,1.500009063550762,1.013566163151412,1.0,1
2018-08-07,0.6766781963690627,-0.1929265691046852,1.2225809406874546,1.12057570141876,1.0,1
2018-08-08,0.5421461072004616,-0.2782107132989504,1.1825753778982877,1.1425494404051495,1.0,1
2018-08-09,0.6641130760872868,-0.1188784854320343,1.195095858383171,1.0393473042649573,1.0,1
2018-08-10,0.6577556463719819,-0.2535466420915707,1.2993547897689637,1.090383966196102,1.0,1
2018-08-13,0.7203886146928834,-0.0459025216656167,1.0586289219351332,1.1839311558584045,1.0,1
2018-08-14,0.8935655692637312,0.0608806484476762,0.9267469307971434,1.2414038757279586,1.0,1
2018-08-15,0.9158351646891008,0.1681119819263895,0.7037937669468846,1.192679320951334,1.0,1
2018-08-16,0.6690320607258463,-0.1668590121350653,0.6842016559075207,1.2677198428436596,1.0,1
2018-08-17,0.7155050340326162,0.2357453402973225,0.6872160221400124,0.9673295422677144,1.0,1
2018-08-20,0.6577795217668551,0.0960275791148875,0.5279587381330063,1.065469046066284,1.0,1
2018-08-21,0.6674783246558653,-0.0427724598021264,0.2160241350600087,1.0905550787329674,1.0,1
2018-08-22,0.8730100441586818,0.2135410821298857,0.3251525247782038,1.191593473417217,1.0,1
2018-08-23,0.9364337027809884,0.3687282115541371,0.6803192394694284,1.114827057349259,1.0,1
2018-08-24,0.9824421595996476,0.4699997634047079,0.8446752236784475,1.1587519457090822,1.0,1
2018-08-27,0.9996392222507384,0.5215612987872796,0.9015934088959984,1.203773940165555,1.0,1
2018-08-28,0.9479569267408374,0.4758477634499051,0.5959101796747199,1.2622712887635583,1.0,1
2018-08-29,0.985623238788742,0.6779342064906181,0.7849547966367287,1.2843441800829096,1.0,1
2018-08-30,0.8939383983433936,0.5339249332370075,0.6902298262493717,1.3173852837103528,1.0,1
2018-08-31,1.0160486590685671,0.6873527292468614,0.7727590604274591,1.274558066780803,1.0,1
2018-09-04,0.8860105221072441,0.7390711736185464,0.9130283763604722,1.2423949344670095,1.0,1
2018-09-05,0.6802208054688798,0.5947555418544355,0.1424669231347262,1.1576933723739355,1.0,1
2018-09-06,0.5758209781314252,0.4012543166100832,-0.2673793913419467,0.952907922007997,1.0,1
2018-09-07,0.481217296650242,0.3079633702528755,-0.3929783523907902,0.9279691297162282,1.0,1
2018-09-10,0.6443550251640192,0.6140365449173527,-0.59714809109879,0.9148144202666504,1.0,1
2018-09-11,0.5633165982666054,0.5182367331872446,-0.4605006101124095,0.9238163993331198,1.0,1
2018-09-12,0.7598928092539063,0.7231592160063907,-0.2762900721621268,0.9393901234801272,1.0,1
2018-09-13,0.7775340104900338,0.6236072673462063,-0.5292683142728992,0.9164293867139668,1.0,1
2018-09-14,0.825660693338854,0.6753552099162271,-0.7328680008195259,1.0284715868706715,1.0,1
2018-09-17,0.8556016880105934,0.7780563299349008,-0.6049215211484631,1.099902808827973,1.0,1
2018-09-18,0.8127654574389901,0.7293919718666898,-0.6185418943319225,1.1734525059100092,1.0,1
2018-09-19,0.943384005383536,0.8810271468588505,-0.0135383435298589,1.218538709368812,1.0,1
2018-09-20,0.9550560023675588,0.8328280218480388,0.1336587612979616,1.1938687371378962,1.0,1
2018-09-21,1.0783166130579718,1.185953244055245,0.7802120364520986,1.2679758222063602,1.0,1
2018-09-24,1.0637455699712657,1.0824330847530923,0.6636313774781443,1.2385963193369436,1.0,1
2018-09-25,1.113870301214837,1.1809150682304104,0.8838296268040222,1.3255450180213622,1.0,1
2018-09-26,1.1729752873183532,1.3246181498986678,1.053407134770369,1.3488980179591152,1.0,1
2018-09-27,1.259910292641801,1.4646653237760745,1.1037617345273991,1.35846914977472,1.0,1
2018-09-28,1.2769059620627694,1.6032635056636564,1.2318869321042192,1.3375752076561755,1.0,1
2018-10-01,1.2497406889079734,1.5439241353166544,0.9413972361114202,1.3764649844319476,1.0,1
2018-10-02,1.1017336343730604,1.4895159776132605,1.099057652806818,1.4421119273292031,1.0,1
2018-10-03,0.9925185862629728,1.3842969507639276,0.8957285660735688,1.3298022506342997,1.0,1
2018-10-04,0.9939491196159788,1.4290711009656871,0.988608949398476,1.2867538123207938,0.0,0
2018-10-05,1.0577703184008678,1.5200053220104477,1.0983668056144649,1.3456003660368334,0.0,0
2018-10-08,0.867301127665031,1.414973954150362,0.6709088075202744,1.3351720505727356,0.0,0
2018-10-09,0.7519840994448427,1.4584245049304556,0.7181538145290542,1.1372360528277083,0.0,0
2018-10-10,0.663479676122565,1.406867178215221,0.3742283497651655,1.0852438237809898,0.0,0
2018-10-11,0.5299362591106918,1.2099473985896538,-0.3550602382555478,1.076115524773871,0.0,0
2018-10-12,-0.4250167074559976,0.1899572529395474,-1.071694105411843,0.989202533595476,0.0,0
2018-10-15,-0.0164069668653897,0.3920773407968014,-0.9044789909557178,-1.6095032942524514,0.0,0
2018-10-16,-0.2206340325035304,0.3010312678277592,-0.9851345651246448,-1.3453308532874473,0.0,0
2018-10-17,-0.0603388812419386,0.4550235850929363,-1.0066733901582892,-1.159833618991775,0.0,0
2018-10-18,0.0817492798216007,0.6072474575970973,-1.1217355210897122,-0.7758846100937967,0.0,0
2018-10-19,-0.0895004714719853,0.2675532906444791,-1.274038329916818,-0.4494770027890302,0.0,0
2018-10-22,-0.1383254548981364,0.1263788043406165,-1.1896190390616417,-0.371366601111663,0.0,0
2018-10-23,-0.3450099437185422,-0.014498605351593,-1.3357638947794497,-0.1290118791757162,0.0,0
2018-10-24,-0.6350249581474549,-0.1048346415100579,-1.377304909952333,-0.1836831640684384,0.0,0
2018-10-25,-0.855940282922389,-0.4855404467165995,-1.4704844641222483,-0.397505161987008,0.0,0
2018-10-26,-0.9771769582586636,-0.6144206182615936,-1.2948618131119751,-0.477383132778282,0.0,0
2018-10-29,-1.0409160605209555,-0.548216864160944,-1.4089125082822014,-0.3944677210878224,0.0,0
2018-10-30,-1.111880417346698,-0.6750608167086385,-1.4623012500042687,-0.2430604226448229,1.0,1
2018-10-31,-1.1038939574364046,-0.5614169002159803,-1.4833335482331698,-0.1380731276955614,1.0,1
2018-11-01,-0.7047984266643336,-0.4054070425729959,-1.374456765085957,0.072324009793986,1.0,1
2018-11-02,-0.8663126241235932,-0.490311282446688,-1.090948824443651,0.0398342972235752,1.0,1
2018-11-05,-0.6098511071050843,-0.3409726814912653,-0.9523596200809056,-0.0288172695891022,1.0,1
2018-11-06,-0.4860734249271555,-0.2881396286708181,-0.7086705411255462,0.0864287990848678,1.0,1
2018-11-07,-0.4660573809532118,-0.2352241476206264,-0.5529128303558953,0.2943482574902574,1.0,1
2018-11-08,-0.5483834939413039,-0.2744911034978837,-0.6957717936861888,0.5112290357635696,1.0,1
2018-11-09,-0.4195701936546677,-0.1741561317081047,0.0176949461655923,0.518142949609532,1.0,1
2018-11-12,-0.6188262209421618,-0.3548218868803728,-0.2296862574457311,0.6575588229298197,1.0,1
2018-11-13,-0.5631875992699459,-0.4386553501896673,0.0102824276042568,0.419137567271773,1.0,1
2018-11-14,-0.6883037645501694,-0.4740113989983955,-0.0238765263585979,0.6492957144764754,1.0,1
2018-11-15,-0.6730518027174504,-0.3704710959476289,-0.1162078217164713,0.5364525542559412,1.0,1
2018-11-16,-0.6795598017002199,-0.3605513304660566,-0.0535284885020083,0.6801135209178354,1.0,1
2018-11-19,-0.5316908627759879,-0.3043327424759297,0.1242291784560471,0.7646059236656142,1.0,1
2018-11-20,-0.3177896708227101,-0.2485362769328583,0.2257689244420579,0.8623684471702855,1.0,1
2018-11-21,-0.2636303100968675,-0.2388579432239124,0.3089369890646445,0.8719221610484573,1.0,1
2018-11-22,-0.188060153813967,-0.1847291174372769,0.5960527488788437,1.0239333890050546,1.0,1
2018-11-23,-0.155042328789811,-0.0858916057036351,0.5864381072176936,1.13136482228917,1.0,1
2018-11-26,-0.2942955997928595,-0.2124370013068944,0.6386459310064122,1.2450425069416935,1.0,1
2018-11-27,-0.2800432807337666,-0.1578971567828435,0.7648199730111627,1.0270226130386222,1.0,1
2018-11-28,-0.2755599969541996,-0.2366202825966264,0.8170989220412288,1.1168970636393318,1.0,1
2018-11-29,-0.2097487828152431,-0.3131378164144334,0.934196101502641,1.17120120360688,1.0,1
2018-11-30,-0.2529227929412044,-0.2545791585073143,0.7529969474174074,1.2668265313546854,1.0,1
2018-12-03,-0.1923248765920578,-0.1516227497063216,0.8184697656937417,1.214471479171168,1.0,1
2018-12-04,0.2128447748370829,0.2655221079934155,0.7959811169430742,1.3066882461770322,1.0,1
2018-12-05,0.2709716070322149,0.5900771424994604,0.950311097359678,1.0211557418096329,1.0,1
2018-12-06,0.2808291788143103,0.4616760280489387,1.1439325200125234,1.1313762056743142,1.0,1
2018-12-07,0.3219166778435106,0.5166458622257154,1.0145696095449548,1.2114609280539357,1.0,1
2018-12-10,0.4752411200305937,0.7529026462439627,1.3807842668369876,1.2979315661341944,1.0,1
2018-12-11,0.3949456765240758,0.391709715899862,1.3868416170351494,1.269484909448219,1.0,1
2018-12-12,0.3458135783472668,0.3066048113657167,1.196377840702857,1.1989949004632137,0.0,0
2018-12-13,0.4830780619651563,0.593074813648633,1.25348252884651,1.1865313706447247,0.0,0
2018-12-14,0.5462718917494852,0.5516414198440996,1.2116035150888214,1.181738805825898,0.0,0
2018-12-17,0.4188982729618649,0.6948192969150151,1.3039523165398323,1.2343820468803202,0.0,0
2018-12-18,0.1413905268321895,0.1857356931390109,0.3750074335321999,1.097480696549483,0.0,0
2018-12-19,-0.0267750465968303,0.1008634514023254,0.1035775006365921,0.6791287957615497,0.0,0
2018-12-20,-0.114829108292147,0.0170870926189585,0.1026910732270752,0.5269374604440791,0.0,0
2018-12-21,-0.0160267945006498,0.1688908802622397,0.081255842127114,0.5182624570305927,0.0,0
2018-12-24,0.0139419236032609,0.2727133401194573,0.0159299663643843,0.6658299802531518,0.0,0
2018-12-25,-0.0626228651674702,0.1863782105653754,-0.3853305313141761,0.8156376290192362,0.0,0
2018-12-26,-0.3450638810961069,0.1464454974769069,-0.6994754589151292,0.7827199508986322,0.0,0
2018-12-27,-0.4023842622058434,0.0583841783830955,-0.7288001549438223,0.376112211222171,0.0,0
2018-12-28,-0.1688453695771825,0.305954883314421,-0.8504558933795822,0.4187223206580496,0.0,0
2019-01-02,-0.2007010109602445,0.2651419896961454,-0.9793992166692442,0.4762685144727817,0.0,0
2019-01-03,-0.3948419785701648,0.1773824325325885,-0.9990967348630808,0.5568777882587382,1.0,1
2019-01-04,-0.6903762303615245,0.043226818467585,-1.1331507136234082,0.3502200179893707,1.0,1
2019-01-07,-0.6288492067827057,0.1525796622958368,-1.0330052665722034,-0.0293752686248577,1.0,1
2019-01-08,-0.4102311048364163,0.2630272118227472,-1.0988882794877388,0.2363376401959578,1.0,1
2019-01-09,-0.3812009112023254,0.2769756034908193,-1.1613489072660996,0.354667054259456,1.0,1
2019-01-10,-0.186127772164819,0.3408256704232411,-0.8033714589801396,0.5259759888896158,1.0,1
2019-01-11,-0.1159862524595742,0.3537439242423996,-0.1508996261144874,0.6111486876189637,1.0,1
2019-01-14,0.0017837727738624,0.3722956233454003,0.0153257542302939,0.784033022082849,1.0,1
2019-01-15,-0.0209206256077343,0.3371852436240161,-0.2272332147971952,0.8895211635441843,1.0,1
2019-01-16,0.1449974556738511,0.300072891405916,-0.047329952340844,0.9158359488773988,1.0,1
2019-01-17,0.1517572064220857,0.3199644788192177,0.2916274371327097,0.9636939024814936,1.0,1
2019-01-18,0.0387237921327491,0.1685572306299012,0.6662496351184632,1.0272324515351865,1.0,1
2019-01-21,0.0968306735128949,0.2448159441088304,0.5662849182017167,0.8994050738420575,1.0,1
2019-01-22,0.1999807030249215,0.2587493239828787,0.4050756550520665,1.0309529911337787,1.0,1
2019-01-23,0.1417942113138456,0.2739996017839408,0.609471533563772,1.104152319687113,1.0,1
2019-01-24,0.2293918411369395,0.3510398970157308,0.6757695119250903,1.0542653700035896,1.0,1
2019-01-25,0.2540060666364145,0.367830183168092,0.7164765349130746,1.1338716039808372,1.0,1
2019-01-28,0.2877162843196196,0.3884155275812734,0.6584911856536291,1.187277195209386,1.0,1
2019-01-29,0.3488137333837461,0.4096754247648311,0.6406601397273433,1.2304744805532613,1.0,1
2019-01-30,0.4214480711454832,0.4935246869911477,0.5804824368841446,1.296381359597289,1.0,1
2019-01-31,0.3996746323916625,0.4403283053353779,0.3049921316272552,1.3727983932949763,1.0,1
2019-02-01,0.4344107088411801,0.5935585616568695,0.6361962094975221,1.3403245219986129,1.0,1
2019-02-11,0.5035640719029745,0.6771037815095899,0.3720254379855113,1.3807773398937533,1.0,1
2019-02-12,0.9232950979749084,0.9002499261492269,0.617896161616,1.443293126927743,1.0,1
2019-02-13,1.2501324414720287,1.262257553849022,0.8464563577664175,1.2054678546808577,1.0,1
2019-02-14,1.5391149715938994,1.4783523573071888,1.080768136093475,1.0716995462343823,1.0,1
2019-02-15,1.5669906315608697,1.4700077771230928,1.1394006662318876,0.97420255574475,1.0,1
2019-02-18,1.539134836277303,1.7434030157814957,1.3094770670245568,1.0680118771495668,1.0,1
2019-02-19,1.676049898617304,1.7987092502337498,1.325763564425326,1.1744947094228606,1.0,1
2019-02-20,1.400899932663677,1.7119550653225786,1.2664342320948774,1.1620641317055338,1.0,1
2019-02-21,1.3152828054527357,1.4866846933310776,1.403689554110678,0.8825513719568895,1.0,1
2019-02-22,1.3580771112996095,1.6875247880691588,1.222650732829669,0.9228048702717906,1.0,1
2019-02-25,1.4142945967047782,1.6106332956936995,1.2519743492374056,1.031146743482574,1.0,1
2019-02-26,1.6402055103839857,1.749767663086937,1.2907143122055909,1.1132127151976177,1.0,1
2019-02-27,1.6568958292079694,1.676609786747689,1.1268282338138795,1.0171662887387565,1.0,1
2019-02-28,1.7542918201894808,1.886931490258272,0.9091195797271084,1.1146932158826413,1.0,1
2019-03-01,1.4306137149699825,1.456293723822245,0.8189861978420053,1.1218009657878232,1.0,1
2019-03-04,1.6977746094872683,1.7337026730213756,0.8086068428619102,0.6801409955509088,1.0,1
2019-03-05,1.937311003476184,2.140136963443757,0.8846285440368284,0.5829317161548364,1.0,1
2019-03-06,1.9258382327847476,2.325881057453788,1.0059016881042355,0.509108981113503,1.0,1
2019-03-07,1.9595772831041776,2.500869353395869,0.9084750932740916,0.675342905536695,1.0,1
2019-03-08,1.873194245675696,2.19072764960255,0.7369723833063649,0.774029310323265,1.0,1
2019-03-11,1.6179767641457732,1.7618751760073543,0.3204375372800197,0.878103270154731,1.0,1
2019-03-12,1.6242358055538628,2.013779283458337,0.1670754249423535,0.6223681846314469,1.0,1
2019-03-13,1.8329882756799216,2.318847817839424,0.448872703850405,0.7708292036758837,1.0,1
2019-03-14,1.876368935739596,2.3483826087306534,0.3389481939206538,0.6823227002980237,1.0,1
2019-03-15,1.9004831095305044,2.3762515583349826,0.5082178958962943,0.7659180523456962,1.0,1
2019-03-18,1.757123775976883,2.3413489734246418,0.2317933061530981,0.8492086408946338,0.0,0
2019-03-19,1.764026366516725,2.1805363392408537,0.2231672872140269,0.823668744853003,0.0,0
2019-03-20,1.5684688290270064,2.02825786730946,0.0820044400735475,0.9272427232835684,0.0,0
2019-03-21,1.5102261654239462,1.9429597934971528,0.1186260780442239,0.7576829079908602,0.0,0
2019-03-22,1.1006648359619868,1.6757337002819346,-0.1351677539525202,0.8573459453042478,0.0,0
2019-03-25,1.062796181070557,1.664051476140242,-0.0215970677246548,0.1355630796518699,0.0,0
2019-03-26,0.5877396495830128,0.9671778864459096,-0.5005231892902404,0.3182438710403675,0.0,0
2019-03-27,0.6939492678821855,1.344329808113795,-0.6737610128196698,-0.5191482903782214,0.0,0
2019-03-28,0.8570003475280711,1.4628670485803428,-0.7941046983714121,-0.2403492474043034,0.0,0
2019-03-29,0.8969829804131584,1.5173244731534694,-0.9387628526025296,-0.0784526812479843,0.0,0
2019-04-01,0.8429165157073901,1.32218161574769,-0.8417988951695734,0.1811798832495958,0.0,0
2019-04-02,0.887356773994688,1.1894669048935973,-0.8823926466518185,0.3158529485621037,0.0,0
2019-04-03,0.8840553540400322,1.0584334067875831,-0.9451281973340764,0.5105605955221592,0.0,0
2019-04-04,0.897508808379502,1.1791953504949435,-0.9891163851248636,0.6907896215301298,0.0,0
2019-04-05,0.9660228756629018,1.3006233455729357,-0.9110482902510988,0.8593782316350016,0.0,0
2019-04-08,1.0022721132342147,1.361869751024825,-0.7227370053504123,0.9452329518132508,0.0,0
2019-04-09,1.1161840422715774,1.6075625195407146,-0.309086761886165,1.049590271481872,0.0,0
2019-04-10,0.9208252210319542,1.5383704989222151,-0.611703938018694,1.0530749629272171,0.0,0
2019-04-11,0.7481266821750154,1.3487891281794488,-0.9381112395479604,0.7677351539723271,0.0,0
2019-04-12,0.7997159210166355,1.2238984974958411,-0.7184734050905275,0.5570677260320384,0.0,0
2019-04-16,0.7567917444149664,1.2852534634987756,-0.7187798043949629,0.7187463028713427,0.0,0
2019-04-17,0.620202773278558,1.21529002725832,-0.4105500024250024,0.7733873260070535,0.0,0
2019-04-18,0.4063675661424404,1.2104189118678303,-0.4842059433663673,0.6325935625285463,0.0,0
2019-04-19,0.1574552166944169,0.9489184122515828,-0.6971728901674059,0.3290823750913878,0.0,0
2019-04-22,0.2459331518113269,0.8827365230079152,-0.695894907272604,-0.0226201288398195,0.0,0
2019-04-23,0.1262731319201608,0.8181038648081851,-0.8142490461752793,0.1928225182433449,0.0,0
2019-04-24,0.2367429899619705,0.9442521213426722,-0.8336489413353115,0.1281065380470427,0.0,0
2019-04-25,0.4107705239831745,0.875430748402517,-0.4517839901597816,0.2971890590652093,0.0,0
2019-04-26,0.2932156586900856,0.8713071204805596,-0.559201038324316,0.3560609876679007,0.0,0
2019-05-02,0.4375417341097694,0.8008606359981587,-0.7332422210099893,0.2862869725474812,0.0,0
2019-05-03,0.3604985862573859,0.8605039156007177,-0.698629545553219,0.3696671142429454,0.0,0
2019-05-06,0.3260369150644047,0.9189845516312862,-0.7294419996783207,0.3878756715318582,0.0,0
2019-05-07,-0.1140281405697491,0.5845778915870157,-0.8959814862476022,0.4864936346768542,0.0,0
2019-05-08,-0.0956319552388404,0.6459154426800758,-0.5489335517419486,-0.4154023449933702,0.0,0
2019-05-09,-0.1561571047201625,0.6405443753813118,-0.7822678799109157,-0.1297017936160272,0.0,0
2019-05-10,-0.1545662206567739,0.5693457758229468,-0.6149049028914508,-0.031474739047263,0.0,0
2019-05-13,0.0092799879107579,0.6324478388352098,-0.64144296851223,0.1716140844150944,0.0,0
2019-05-14,0.1076170567950402,0.7621814421932446,-0.4995242887649543,0.2799753991108498,0.0,0
2019-05-15,0.2153361639670419,0.8244663799323277,0.1308357393879805,0.4411190371682231,0.0,0
2019-05-16,0.5184377910387675,1.0191377594806394,0.2043546528497082,0.565813191186649,0.0,0
2019-05-17,0.5175872743474842,1.0111943703318718,0.5077592833441459,0.4357976810068611,0.0,0
2019-05-20,0.5281354278574569,1.0706252123469242,0.4771480647977446,0.6067236251988957,0.0,0
2019-05-21,0.6878138982050973,1.1306672125080288,0.7357443607544115,0.7714904330797965,0.0,0
2019-05-22,0.6362263496865755,0.987292600955776,1.0010938348875296,0.7695993039790476,0.0,0
2019-05-23,0.5558963132518682,1.0477592559757043,1.025597302743522,0.8092739503519615,0.0,0
2019-05-24,0.6004735482509964,1.3075250500171454,1.1324635752920609,0.7834811877924823,0.0,0
2019-05-27,0.4361340477434323,1.2278675774204186,0.8836305610171492,0.8981131911073473,0.0,0
2019-05-28,0.4704524924961593,1.082273792573077,0.9863892043032771,0.6857062662149188,0.0,0
2019-05-29,0.4460678482057345,1.0723639096285682,0.8080884342236899,0.8208025278930476,0.0,0
2019-05-30,0.4039983543002163,0.9947111235693282,0.5987855377018733,0.8851946344514902,0.0,0
2019-05-31,0.3329535097676926,1.053848047685016,0.4594762291694159,0.9073417691360036,0.0,0
2019-06-03,0.0116373634754427,1.1119578342979357,-0.1128206123083699,0.8743393345335885,0.0,0
2019-06-04,-0.4248925391486602,0.6125569911960805,-0.5623867625100559,0.333015081385594,0.0,0
2019-06-05,-0.4681216379576313,0.6730810922739159,-0.6883154305480592,-0.4251708909938916,0.0,0
2019-06-06,-0.3929365833491692,0.7356977601509114,-0.7472192701094154,-0.2482337132181991,0.0,0
2019-06-07,-0.4208834528502949,0.6550228609385557,-0.9378142893490756,0.0139639351271281,0.0,0
2019-06-10,-0.082412698238827,1.0802628161167824,-0.5563187451200301,0.149062472181849,0.0,0
2019-06-11,0.0393254643678154,0.9984451335563486,-0.8830233226171974,0.0854564455367253,0.0,0
2019-06-12,0.1536656785625707,1.0619238736008492,-0.6765372655688697,0.2699419906607782,0.0,0
2019-06-13,0.0129887558802958,0.9821709394441142,-0.9116574924505856,0.4366741565853617,0.0,0
2019-06-14,-0.0825809048277445,0.6874668767658345,-1.0321843261820898,0.2995693287259081,0.0,0
2019-06-17,-0.0416936679669848,0.682398266329285,-0.2201369648542146,0.2642429074615117,0.0,0
2019-06-18,-0.2436743984018183,0.385482114017857,-0.4341382153871102,0.4986758362129846,0.0,0
2019-06-19,-0.3071399219246769,0.1630564592297237,-0.5227095590235373,0.195318349828055,0.0,0
